FechaCierre,Descripcion,Estado,Comprador.NombreOrganismo,Comprador.NombreUnidad,Comprador.ComunaUnidad,Comprador.RegionUnidad,Comprador.NombreUsuario,Comprador.CargoUsuario,CodigoTipo,TipoConvocatoria,MontoEstimado,Modalidad,EmailResponsablePago
2025-10-13T15:01:00,CONTRATACIÓN DE SEGURO DE INCENDIO SISMO Y ROBO DE BIENES MUEBLES PARA EL CENTRO ELIGE VIVIR SANO DE CALDERA,Activa,Municipalidad de Valparaíso,División de Compras,Maipú,Región Aysén del General Carlos Ibáñez del Campo,Roberto Martínez,Administrador de Contratos,2,Privado,885609.0,Compra Agilizada,roberto.martínez@gob.cl
2025-10-15T10:00:00,CONSULTORIA PROYECTOS HABITAICONALES COCHRANE,Activa,Ministerio de Obras Públicas,Departamento de Adquisiciones,Chillán,Región de La Araucanía,Juan Pérez,Analista de Compras,3,Mixto,497740.0,Licitación Pública,juan.pérez@gobierno.cl
2025-10-13T15:01:00,IMPLEMENTACIÓN DEPORTIVA CEM - CENTROS PARA NIÑOS DE CUIDADORES PRINCIPALES TEMPORERAS,Activa,Servicio Nacional de Salud,Departamento de Adquisiciones,Las Condes,Región de Los Lagos,Juan Pérez,Analista de Compras,1,Público,198951.0,Licitación Privada,juan.pérez@municipalidad.cl
2025-10-08T17:00:00,SERVICIO ALOJAMIENTO Y ALIMENTACIÓN BINACIONALES,Activa,Servicio de Impuestos Internos,División de Compras,Chillán,Región Aysén del General Carlos Ibáñez del Campo,María González,Coordinador de Adquisiciones,2,Privado,748121.0,Subasta Inversa,maría.gonzález@municipalidad.cl
2025-10-07T17:00:00,SERVICIO DE TRANSPORTE TERRESTRE PARA BINACIONALES,Activa,Fiscalía Nacional,Área de Contrataciones,Valparaíso,Región de Magallanes y de la Antártica Chilena,Carlos Silva,Especialista en Compras,1,Público,8956.0,Compra Agilizada,carlos.silva@gob.cl
2025-10-13T17:00:00,CONTRATACIÓN DE PRODUCTORA BINACIONALES IND MAULE,Activa,Municipalidad de Valparaíso,Área de Contrataciones,Las Condes,Región Aysén del General Carlos Ibáñez del Campo,Isabel Sánchez,Analista de Compras,2,Privado,2522304.0,Convenio Marco,isabel.sánchez@gob.cl
2025-10-06T17:00:00,SERVICIO DE AMBULANCIAS Y RRHH BINACIONALES,Activa,Ministerio de Educación,División de Compras,Las Condes,Región Aysén del General Carlos Ibáñez del Campo,Luis Fernández,Encargado de Licitaciones,2,Privado,248823.0,Compra Agilizada,luis.fernández@gob.cl
2025-10-13T17:00:00,SERVICIO DE TRANSMISIONES Y SERVICIO AUDIOVISUAL,Activa,Gobierno Regional del Biobío,División de Compras,Maipú,Región Aysén del General Carlos Ibáñez del Campo,Patricia López,Coordinador de Adquisiciones,1,Público,130143.0,Convenio Marco,patricia.lópez@municipalidad.cl
2025-10-09T20:00:00,Servicios de Apoyo Administrativo,Activa,Gobierno Regional del Biobío,Unidad de Compras,Chillán,Región de Coquimbo,Juan Pérez,Supervisor de Contratos,3,Mixto,417426.0,Compra Agilizada,juan.pérez@gobierno.cl
2025-10-14T15:30:00,MEJORAMIENTO CENTRO DE HOSPEDAJE- IND ARAUCANÍA,Activa,Gobierno Regional de Valparaíso,Área de Contrataciones,Providencia,Región de Valparaíso,Luis Fernández,Supervisor de Contratos,1,Público,305587.0,Licitación Pública,luis.fernández@municipalidad.cl
2025-10-28T15:40:00,SERVICIO DE ASEO CAMPO DEPORTES ÑIELOL IND TEMUCO,Activa,Ministerio de Salud,Área de Contrataciones,Santiago,Región de Los Ríos,María González,Coordinador de Adquisiciones,2,Privado,2639807.0,Compra Agilizada,maría.gonzález@municipalidad.cl
2025-10-13T15:01:00,Servicio  Transporte aéreo terrestre y Alim.,Activa,Gobierno Regional del Biobío,Departamento de Adquisiciones,Santiago,Región de Tarapacá,Roberto Martínez,Administrador de Contratos,2,Privado,457485.0,Convenio Marco,roberto.martínez@gob.cl
2025-10-20T15:00:00,SERVICIO DE OPERACIÓN DE PUNTOS DE RECICLAJE,Activa,Fiscalía Nacional,Área de Contrataciones,Concepción,Región del Biobío,Juan Pérez,Jefe de Compras,2,Privado,292669.0,Licitación Privada,juan.pérez@gob.cl
2025-10-09T10:00:00,SERVIDOR DEDICADO PARA MUNIQUINTERO.CL Y CORREOS,Activa,Gobierno Regional de Valparaíso,Sección de Licitaciones,Viña del Mar,Región de Valparaíso,Juan Pérez,Administrador de Contratos,2,Privado,364620.0,Licitación Privada,juan.pérez@gob.cl
2025-10-14T16:00:00,CURSOS SOBRE GESTION DE TRABAJO EN EQUIPO CON PROGRAMAS DE CUIDADO ALTERNATIVO RESIDENCIAL,Activa,Gobierno Regional de Valparaíso,División de Compras,Las Condes,Región de Coquimbo,Isabel Sánchez,Supervisor de Contratos,2,Privado,85704.0,Compra Agilizada,isabel.sánchez@gobierno.cl
2025-10-13T15:31:00,CAPACITACIÓN PROTECCIÓN Y SISTEMA DE JUSTICIA,Activa,Gobierno Regional de Valparaíso,Unidad de Compras,Talca,Región del Libertador General Bernardo O'Higgins,Ana Rodríguez,Administrador de Contratos,3,Mixto,679487.0,Subasta Inversa,ana.rodríguez@gob.cl
2025-10-15T10:02:00,PROVISION DE MATERIALES Y SERVICIOS DE ASEO UEFAA,Activa,Municipalidad de Valparaíso,Área de Contrataciones,Maipú,Región de Magallanes y de la Antártica Chilena,Diego Morales,Administrador de Contratos,1,Público,152643.0,Convenio Marco,diego.morales@gobierno.cl
2025-10-07T12:00:00,Servicio de Guardia Recepcionista,Activa,Servicio de Impuestos Internos,División de Compras,Ñuñoa,Región de Los Ríos,Fernando Ramírez,Administrador de Contratos,1,Público,77775.0,Licitación Pública,fernando.ramírez@gobierno.cl
2025-10-13T16:15:00,SERVICIO DE MANTENCIÓN PREVENTIVA Y CORRECTIVA  RF,Activa,Fiscalía Nacional,Unidad de Compras,Providencia,Región de Coquimbo,Roberto Martínez,Encargado de Licitaciones,2,Privado,115004.0,Licitación Privada,roberto.martínez@municipalidad.cl
2025-10-06T15:01:00,SUMINISTRO DE ARTÍCULOS VARIOS PARA LAS RESIDENCIA,Activa,Gobierno Regional del Biobío,Sección de Licitaciones,Temuco,Región de La Araucanía,Juan Pérez,Analista de Compras,2,Privado,99399.0,Licitación Pública,juan.pérez@gob.cl
2025-10-08T15:00:00,Servicio alimentación desayunos para ceremonia Minuta 5386.,Activa,Servicio Nacional de Salud,Departamento de Adquisiciones,Chillán,Región de Coquimbo,Roberto Martínez,Jefe de Compras,2,Privado,146259.0,Compra Agilizada,roberto.martínez@municipalidad.cl
2025-10-08T15:00:00,Servicio alimentación Almuerzos y café para jornada Minuta 5408.,Activa,Servicio Nacional de Salud,Departamento de Adquisiciones,Valparaíso,Región de Atacama,Roberto Martínez,Encargado de Licitaciones,3,Mixto,47477.0,Convenio Marco,roberto.martínez@gobierno.cl
2025-10-10T17:00:00,MANTENCION PREVENTIVA Y CORRECTIVA DE REFRIGERADOR,Activa,Gobierno Regional de Valparaíso,Sección de Licitaciones,Concepción,Región de Los Ríos,Carlos Silva,Coordinador de Adquisiciones,1,Público,40676.0,Licitación Pública,carlos.silva@gobierno.cl
2025-10-13T15:01:00,CCD Mejoramiento de salas oficinas de FAE en CNN,Activa,Servicio de Impuestos Internos,Área de Contrataciones,Ñuñoa,Región de Valparaíso,Isabel Sánchez,Analista de Compras,2,Privado,102792.0,Licitación Pública,isabel.sánchez@gobierno.cl
2025-10-23T15:00:00,CANASTA CENABAST PARA APS 2025 - 2026,Activa,Servicio Nacional del Consumidor,Departamento de Adquisiciones,Punta Arenas,Región de Magallanes y de la Antártica Chilena,Carlos Silva,Especialista en Compras,2,Privado,149810.0,Licitación Privada,carlos.silva@municipalidad.cl
2025-10-16T15:00:00,SUM MAT DE ENSEÑANZA DIDÁCTICOS Y OFICINA,Activa,Municipalidad de Concepción,Departamento de Adquisiciones,Talca,Región de Los Lagos,Mónica Herrera,Supervisor de Contratos,2,Privado,579063.0,Subasta Inversa,mónica.herrera@municipalidad.cl
2025-10-20T17:00:00,Proyecto de Mejoramiento de Infraestructura KW,Activa,Servicio Nacional del Consumidor,Departamento de Adquisiciones,Punta Arenas,Región Metropolitana,Juan Pérez,Especialista en Compras,3,Mixto,9890.0,Trato Directo,juan.pérez@gobierno.cl
2025-10-13T15:01:00,CONTRATACION SISTEMA POCT SAR P. MANUEL VILLASECA,Activa,Gobierno Regional del Biobío,Unidad de Compras,Maipú,Región del Maule,Diego Morales,Supervisor de Contratos,1,Público,56056.0,Licitación Privada,diego.morales@gobierno.cl
2025-10-06T19:56:00,REALIZACION DE TRABAJOS INFRAESTRUCTURA SALUD PMI,Activa,Gobierno Regional del Biobío,Sección de Licitaciones,Maipú,Región Aysén del General Carlos Ibáñez del Campo,Carmen Díaz,Analista de Compras,2,Privado,273659.0,Subasta Inversa,carmen.díaz@municipalidad.cl
2025-10-09T18:00:00,PRODUCTOS FARMACÉUTICOS: FARMACIA COM. PIRQUE,Activa,Municipalidad de Valparaíso,Sección de Licitaciones,Talca,Región del Maule,Carmen Díaz,Encargado de Licitaciones,1,Público,238173.0,Compra Agilizada,carmen.díaz@gobierno.cl
2025-10-09T15:00:00,SERVICIO DE PRODUCCIÓN DIA DEL FUNCIONARIO CORPIRQUE,Activa,Servicio Nacional de Salud,División de Compras,Viña del Mar,Región Metropolitana,María González,Especialista en Compras,1,Público,118291.0,Licitación Privada,maría.gonzález@gobierno.cl
2025-10-21T15:00:00,SERVICIO DE CONTRATACION DE INTERNET CORPORATIVO,Activa,Ministerio de Salud,Departamento de Adquisiciones,Temuco,Región Aysén del General Carlos Ibáñez del Campo,Isabel Sánchez,Jefe de Compras,2,Privado,568145.0,Licitación Pública,isabel.sánchez@gobierno.cl
2025-10-06T15:30:00,SUMINISTRO DE REACTIVOS E INSUMOS PARA HEMATOLOGIA,Activa,Instituto de Previsión Social,Departamento de Adquisiciones,Temuco,Región de Atacama,Patricia López,Administrador de Contratos,2,Privado,239680.0,Convenio Marco,patricia.lópez@municipalidad.cl
2025-10-07T15:00:00,REMODELACIÓN ZONA DE DESCANSO PERSONAL ASEO CODEP,Activa,Instituto de Previsión Social,Unidad de Compras,Santiago,Región de Atacama,Carmen Díaz,Jefe de Compras,3,Mixto,4012387.0,Trato Directo,carmen.díaz@gobierno.cl
2025-10-30T15:00:00,PROYECTO PRAPS REHABILITACION INTEGRAL,Activa,Gobierno Regional de Valparaíso,División de Compras,La Serena,Región del Biobío,Ana Rodríguez,Especialista en Compras,2,Privado,100713.0,Subasta Inversa,ana.rodríguez@gob.cl
2025-11-04T15:00:00,PROYECTO CONTAINERS CESFAM LA ESTRELLA,Activa,Municipalidad de Santiago,División de Compras,Chillán,Región del Maule,Mónica Herrera,Jefe de Compras,1,Público,228516.0,Licitación Privada,mónica.herrera@gobierno.cl
2025-10-06T15:00:00,SERVICIO DE TRANSPORTE PARA CENTROS DE SALUD,Activa,Gobierno Regional de Valparaíso,Sección de Licitaciones,Chillán,Región de Tarapacá,Mónica Herrera,Especialista en Compras,3,Mixto,31032.0,Licitación Pública,mónica.herrera@gob.cl
2025-10-09T15:30:00,SERV TRANSPORTE AÉREO PARA GIRA PATAGONIA 2025,Activa,Municipalidad de Valparaíso,Unidad de Compras,Las Condes,Región Metropolitana,Carmen Díaz,Encargado de Licitaciones,1,Público,837306.0,Licitación Pública,carmen.díaz@gobierno.cl
2025-10-07T09:00:00,Proyecto de mejora de Cecosf Pablo Neruda,Activa,Municipalidad de Valparaíso,División de Compras,Ñuñoa,Región del Biobío,Juan Pérez,Jefe de Compras,3,Mixto,273621.0,Trato Directo,juan.pérez@gobierno.cl
2025-10-06T17:00:00,Contratación de servicios de profesional terapeuta ocupacional para atención de pacientes con diagnóstico de demencia,Activa,Ministerio de Salud,Departamento de Adquisiciones,Viña del Mar,Región de Los Lagos,Carmen Díaz,Especialista en Compras,1,Público,775763.0,Convenio Marco,carmen.díaz@gobierno.cl
2025-10-08T09:00:00,Servicios de mantenimiento de cámaras de alcantarillado CESFAM Externo Valdivia y Establecimientos Dependientes,Activa,Municipalidad de Valparaíso,Sección de Licitaciones,Temuco,Región de Valparaíso,Ana Rodríguez,Administrador de Contratos,2,Privado,690863.0,Licitación Privada,ana.rodríguez@gob.cl
2025-10-06T17:00:00,Contratación de servicios de profesional terapeuta ocupacional con abordaje infanto-juvenil,Activa,Dirección del Trabajo,División de Compras,Viña del Mar,Región de Coquimbo,Isabel Sánchez,Analista de Compras,1,Público,35079.0,Subasta Inversa,isabel.sánchez@gobierno.cl
2025-10-10T16:16:00,Compra de servicios de atención de trabajador(a) social y gestor(a) comunitaria para programa de acompañamiento psicosocial en la atención primaria CESFAM Externo Valdivia,Activa,Instituto de Previsión Social,División de Compras,Punta Arenas,Región de Tarapacá,Roberto Martínez,Especialista en Compras,3,Mixto,426612.0,Licitación Privada,roberto.martínez@gob.cl
2025-10-06T15:52:00,TERMINO DE OBRAS DE CONSTRUCCION ANFITEATRO,Activa,Instituto de Previsión Social,Unidad de Compras,Viña del Mar,Región de Magallanes y de la Antártica Chilena,Isabel Sánchez,Encargado de Licitaciones,2,Privado,201885.0,Subasta Inversa,isabel.sánchez@gob.cl
2025-10-06T15:34:00,ADQUISICIÓN DE KIT DE CANLIZACIÓN DE AGUAS LLUVIAS,Activa,Superintendencia de Educación,Área de Contrataciones,Las Condes,Región del Libertador General Bernardo O'Higgins,Luis Fernández,Coordinador de Adquisiciones,2,Privado,1013416.0,Convenio Marco,luis.fernández@gobierno.cl
2025-10-06T18:48:00,ADQUISICIÓN DE BOLONES Y PIEDRA SEGUN EETT,Activa,Servicio Nacional de Salud,División de Compras,Talca,Región del Biobío,María González,Encargado de Licitaciones,2,Privado,1209670.0,Licitación Pública,maría.gonzález@gob.cl
2025-10-20T18:00:00,HABILITACIÓN NUEVO COSAM,Activa,Servicio de Impuestos Internos,Sección de Licitaciones,La Serena,Región Aysén del General Carlos Ibáñez del Campo,Ana Rodríguez,Supervisor de Contratos,1,Público,61523.0,Subasta Inversa,ana.rodríguez@municipalidad.cl
2025-10-13T18:00:00,CONTRATACIÓN DE SEGUROS DE RESPONSABILIDAD CIVIL,Activa,Municipalidad de Valparaíso,Unidad de Compras,Rancagua,Región de Magallanes y de la Antártica Chilena,Carmen Díaz,Administrador de Contratos,2,Privado,237920.0,Trato Directo,carmen.díaz@gobierno.cl
2025-10-09T14:26:00,CONVENIO SUMINISTRO ADQUISICION DE LENTES OPTICOS,Activa,Ministerio de Salud,Unidad de Compras,Maipú,Región Metropolitana,Juan Pérez,Administrador de Contratos,1,Público,1024474.0,Licitación Privada,juan.pérez@municipalidad.cl
2025-10-13T19:46:00,CONVENIO SUMIN. EXAM. IMAGENES DIAGNOSTICAS 2025,Activa,Ministerio de Salud,Unidad de Compras,Chillán,Región Metropolitana,Fernando Ramírez,Especialista en Compras,3,Mixto,78559.0,Convenio Marco,fernando.ramírez@gob.cl
2025-10-17T10:00:00,Implementación de Toldos establecimientos de educación,Activa,Servicio Nacional de Salud,Departamento de Adquisiciones,Concepción,Región de Coquimbo,Mónica Herrera,Encargado de Licitaciones,2,Privado,143254.0,Convenio Marco,mónica.herrera@gob.cl
2025-10-06T15:00:00,Reparación de redes internas colegios GZ y BW,Activa,Ministerio de Educación,Área de Contrataciones,La Serena,Región del Maule,Mónica Herrera,Jefe de Compras,2,Privado,893985.0,Licitación Pública,mónica.herrera@gobierno.cl
2025-10-07T11:30:00,APOYO PEDAGÓGICO LICEO REPÚBLICA DE ARTENTINA,Activa,Dirección del Trabajo,Área de Contrataciones,Rancagua,Región del Maule,Diego Morales,Coordinador de Adquisiciones,2,Privado,38943.0,Compra Agilizada,diego.morales@municipalidad.cl
2025-10-15T16:00:00,Plan de Gestión Centro Cultural Chimkowe 20262030,Activa,Servicio Nacional del Consumidor,Departamento de Adquisiciones,Punta Arenas,Región de Los Ríos,Carmen Díaz,Supervisor de Contratos,2,Privado,30937.0,Trato Directo,carmen.díaz@gobierno.cl
2025-10-22T15:00:00,Servicio de Guardias de Seguridad - Quillagua,Activa,Instituto de Previsión Social,Departamento de Adquisiciones,Talca,Región de La Araucanía,Ana Rodríguez,Supervisor de Contratos,1,Público,14555.0,Licitación Pública,ana.rodríguez@gobierno.cl
2025-10-14T15:01:00,SERVICIO DE SUMINISTRO Y PORTEO DE AGUA POTABLE,Activa,Servicio Nacional de Salud,Área de Contrataciones,Ñuñoa,Región de Los Ríos,Roberto Martínez,Coordinador de Adquisiciones,3,Mixto,8794.0,Licitación Privada,roberto.martínez@gob.cl
2025-10-06T15:01:00,SUMIN. INSU. EQUI. PROG. SALUD BUCAL 2025-2026,Activa,Municipalidad de Concepción,Sección de Licitaciones,La Serena,Región del Maule,Fernando Ramírez,Supervisor de Contratos,1,Público,260910.0,Licitación Privada,fernando.ramírez@municipalidad.cl
2025-10-10T15:00:00,ENDOSCOPIA DIGESTIVA ALTA TEST DE UREASA Y BIOPSIA,Activa,Gobierno Regional de Valparaíso,División de Compras,Punta Arenas,Región del Biobío,Fernando Ramírez,Jefe de Compras,1,Público,172818.0,Compra Agilizada,fernando.ramírez@gobierno.cl
2025-10-13T16:00:00,ADQ. INSUMO PRE-PREANALITICO DESDE LAS TM AL LAB,Activa,Superintendencia de Educación,División de Compras,Providencia,Región de Tarapacá,Diego Morales,Encargado de Licitaciones,2,Privado,215108.0,Licitación Privada,diego.morales@gob.cl
2025-10-17T15:00:00,Celebración Anual Servicio de Bienestar APS Calama,Activa,Ministerio de Salud,Unidad de Compras,Antofagasta,Región de Coquimbo,Carlos Silva,Administrador de Contratos,2,Privado,103154.0,Trato Directo,carlos.silva@gobierno.cl
2025-10-06T15:01:00,LEVANTAMINETO DE INVENTARIO Y ARRIENDO DE SOFTWARE,Activa,Superintendencia de Educación,Unidad de Compras,Viña del Mar,Región del Libertador General Bernardo O'Higgins,Isabel Sánchez,Analista de Compras,3,Mixto,29377.0,Compra Agilizada,isabel.sánchez@gob.cl
2025-10-08T15:00:00,"Cuadernillos, Proyecto ULS 2477",Activa,Servicio de Impuestos Internos,División de Compras,Valparaíso,Región del Maule,Luis Fernández,Encargado de Licitaciones,2,Privado,1700107.0,Subasta Inversa,luis.fernández@municipalidad.cl
2025-10-06T17:00:00,"""Adquisición de Equipamiento Carreras de la Salud Proyecto ULS 2395""",Activa,Servicio Nacional de Salud,División de Compras,Chillán,Región de Tarapacá,Carmen Díaz,Administrador de Contratos,1,Público,199955.0,Licitación Pública,carmen.díaz@municipalidad.cl
2025-10-06T15:00:00,Adq. de materiales pedagógicos Proyecto ULS2395,Activa,Servicio Nacional de Salud,Área de Contrataciones,Rancagua,Región del Biobío,Carlos Silva,Encargado de Licitaciones,1,Público,66657.0,Trato Directo,carlos.silva@municipalidad.cl
2025-10-06T15:00:00,Servicios de Movilización Proyecto ULS 2577,Activa,Ministerio de Obras Públicas,Unidad de Compras,Chillán,Región de Magallanes y de la Antártica Chilena,Carlos Silva,Jefe de Compras,2,Privado,653422.0,Licitación Pública,carlos.silva@gob.cl
2025-10-06T15:00:00,ADQ. DE MATERIALES DEPORTIVOS PROYECTO ULS 2395,Activa,Servicio de Impuestos Internos,Área de Contrataciones,Santiago,Región de Coquimbo,Mónica Herrera,Coordinador de Adquisiciones,2,Privado,256833.0,Subasta Inversa,mónica.herrera@gobierno.cl
2025-10-06T16:00:00,ADQ. DE INSUMOS ODONTOLOGÍA PROYECTO ULS 2395,Activa,Ministerio de Educación,Área de Contrataciones,Providencia,Región de Valparaíso,Luis Fernández,Encargado de Licitaciones,3,Mixto,54230.0,Subasta Inversa,luis.fernández@gobierno.cl
2025-10-08T16:00:00,"Adq. Productos de Difusión, Proyecto ULS22991",Activa,Instituto de Previsión Social,Área de Contrataciones,Antofagasta,Región de Valparaíso,Luis Fernández,Jefe de Compras,1,Público,47980.0,Compra Agilizada,luis.fernández@municipalidad.cl
2025-10-20T15:00:00,Adquisición de Mesa de Disección Virtual,Activa,Municipalidad de Concepción,División de Compras,Providencia,Región de Antofagasta,Fernando Ramírez,Jefe de Compras,1,Público,81356.0,Licitación Privada,fernando.ramírez@gob.cl
2025-10-13T15:01:00,Publicidad en medios. Proyecto ULS 2395,Activa,Servicio Nacional de Salud,División de Compras,Chillán,Región de Los Lagos,Mónica Herrera,Jefe de Compras,2,Privado,337970.0,Subasta Inversa,mónica.herrera@municipalidad.cl
2025-10-07T11:00:00,MANTENIMIENTO Y REPARACIÓN MENOR PLAYA LA LISERA,Activa,Dirección del Trabajo,Área de Contrataciones,Talca,Región de La Araucanía,Roberto Martínez,Supervisor de Contratos,3,Mixto,504284.0,Convenio Marco,roberto.martínez@municipalidad.cl
