CodigoExterno,Nombre,CodigoEstado,FechaCierre,Estado,Descripcion,CodigoTipo,TipoConvocatoria,MontoEstimado,Modalidad,Comprador.NombreOrganismo,Comprador.NombreUnidad,Comprador.ComunaUnidad,Comprador.RegionUnidad,Comprador.NombreUsuario,Comprador.CargoUsuario,EmailResponsablePago
1663-178-LE25,SERVICIO DE ARRIENDO DE AMBULANCIA CAE NHQ,5,2025-10-06T15:00:00,Activa,SERVICIO DE ARRIENDO DE AMBULANCIA CAE NHQ,1,Público,27138.0,Subasta Inversa,Municipalidad de Santiago,Área de Contrataciones,Punta Arenas,Región de Los Ríos,Patricia López,Especialista en Compras,patricia.lópez@gob.cl
1663-179-LP25,SECADORA INDUSTRIAL- BOMBAS DE CO2 Y CAMPÍMETRO,5,2025-10-15T19:00:00,Activa,SECADORA INDUSTRIAL- BOMBAS DE CO2 Y CAMPÍMETRO,2,Privado,93262.0,Licitación Privada,Gobierno Regional del Biobío,Área de Contrataciones,Ñuñoa,Región del Biobío,Luis Fernández,Analista de Compras,luis.fernández@gob.cl
1667-16-LR25,SERVICIO DE DIÁLISIS PERITONEAL ADULTO,5,2025-11-03T15:01:00,Activa,SERVICIO DE DIÁLISIS PERITONEAL ADULTO,1,Público,23318.0,Trato Directo,Servicio de Impuestos Internos,Unidad de Compras,Rancagua,Región de La Araucanía,Diego Morales,Coordinador de Adquisiciones,diego.morales@gobierno.cl
1667-21-LR25,EXÁMENES PET-CT,5,2025-10-13T15:01:00,Activa,EXÁMENES PET-CT,1,Público,61317.0,Licitación Pública,Servicio Nacional de Salud,División de Compras,Concepción,Región de Los Ríos,Mónica Herrera,Coordinador de Adquisiciones,mónica.herrera@gobierno.cl
1697-31-LE25,MEJORAMIENTO DE CUBIERTA Y BALL JUZGADO DE TALTAL,5,2025-10-06T16:00:00,Activa,MEJORAMIENTO DE CUBIERTA Y BALL JUZGADO DE TALTAL,3,Mixto,678734.0,Compra Agilizada,Servicio Nacional del Consumidor,Departamento de Adquisiciones,Ñuñoa,Región de Coquimbo,Ana Rodríguez,Jefe de Compras,ana.rodríguez@gobierno.cl
1697-32-LE25,MEJORAMIENTO DE PINTURAS JUZGADO DE TALTAL,5,2025-10-13T16:00:00,Activa,MEJORAMIENTO DE PINTURAS JUZGADO DE TALTAL,2,Privado,289559.0,Trato Directo,Instituto de Previsión Social,Área de Contrataciones,Chillán,Región de Los Lagos,Fernando Ramírez,Analista de Compras,fernando.ramírez@gobierno.cl
1697-34-LP25,PROY. ELÉCTRICO TRIBUNAL DE LETRAS DE TOCOPILLA,5,2025-10-21T16:00:00,Activa,PROY. ELÉCTRICO TRIBUNAL DE LETRAS DE TOCOPILLA,1,Público,117870.0,Subasta Inversa,Dirección del Trabajo,Unidad de Compras,Santiago,Región del Biobío,Roberto Martínez,Coordinador de Adquisiciones,roberto.martínez@municipalidad.cl
1698-31-LQ25,REPARACIÓN DE ESTRUCTURAS Y REDES,5,2025-10-20T15:00:00,Activa,REPARACIÓN DE ESTRUCTURAS Y REDES,2,Privado,713754.0,Licitación Pública,Gobierno Regional de Valparaíso,Sección de Licitaciones,Providencia,Región del Libertador General Bernardo O'Higgins,Fernando Ramírez,Coordinador de Adquisiciones,fernando.ramírez@municipalidad.cl
1698-32-LE25,REPARACIÓN EN EQUIPOS DE CLIMA,5,2025-10-10T16:00:00,Activa,REPARACIÓN EN EQUIPOS DE CLIMA,1,Público,20558.0,Licitación Privada,Superintendencia de Educación,Unidad de Compras,La Serena,Región de Coquimbo,Roberto Martínez,Especialista en Compras,roberto.martínez@gob.cl
1699-7-LE25,PROYECTO DE CONSERVACIÓN PARA TRIBUNALES,5,2025-10-24T14:00:00,Activa,PROYECTO DE CONSERVACIÓN PARA TRIBUNALES,1,Público,3148938.0,Compra Agilizada,Gobierno Regional de Valparaíso,Área de Contrataciones,Rancagua,Región de Los Lagos,Isabel Sánchez,Especialista en Compras,isabel.sánchez@gob.cl
1699-8-LE25,PROYECTO DE CONSERVACIÓN – JUZGADO GARANTÍA RENGO,5,2025-10-24T14:00:00,Activa,PROYECTO DE CONSERVACIÓN – JUZGADO GARANTÍA RENGO,3,Mixto,297922.0,Trato Directo,Servicio de Impuestos Internos,Unidad de Compras,Valparaíso,Región de Valparaíso,Luis Fernández,Administrador de Contratos,luis.fernández@municipalidad.cl
1700-10-LE25,Servicio de transporte JL YUNGAY,5,2025-10-07T15:00:00,Activa,Servicio de transporte JL YUNGAY,2,Privado,545608.0,Licitación Pública,Instituto de Previsión Social,División de Compras,Maipú,Región Metropolitana,Juan Pérez,Encargado de Licitaciones,juan.pérez@municipalidad.cl
1700-11-LE25,HABILITACIÓN OFICINAS CERRADAS Y BAÑOS CAPJ ZONAL,5,2025-10-13T15:30:00,Activa,HABILITACIÓN OFICINAS CERRADAS Y BAÑOS CAPJ ZONAL,2,Privado,1478844.0,Licitación Pública,Ministerio de Obras Públicas,Unidad de Compras,Chillán,Región de Los Ríos,Carlos Silva,Analista de Compras,carlos.silva@gobierno.cl
1704-135-LR25,PRESTACIONES MÉDICAS CIRUGIA TRAUMATOLOGIA RODILLA,5,2025-11-03T15:01:00,Activa,PRESTACIONES MÉDICAS CIRUGIA TRAUMATOLOGIA RODILLA,2,Privado,217453.0,Convenio Marco,Superintendencia de Educación,División de Compras,Punta Arenas,Región del Biobío,Mónica Herrera,Administrador de Contratos,mónica.herrera@gobierno.cl
1704-144-LE25,SERVICIO DE MEJORA INSTALACIONES CLIMATIZADAS ACTUALES DE LA UNIDAD SEDILE,5,2025-10-09T15:00:00,Activa,SERVICIO DE MEJORA INSTALACIONES CLIMATIZADAS ACTUALES DE LA UNIDAD SEDILE,1,Público,52447.0,Trato Directo,Superintendencia de Educación,Departamento de Adquisiciones,La Serena,Región de La Araucanía,Carlos Silva,Supervisor de Contratos,carlos.silva@gob.cl
1704-147-LR25,PRESTACIONES MÉDICAS DE CIRUGÍAS DE TRAUMATOLOGÍA ESPECIALIDAD CADERA,5,2025-11-03T15:01:00,Activa,PRESTACIONES MÉDICAS DE CIRUGÍAS DE TRAUMATOLOGÍA ESPECIALIDAD CADERA,3,Mixto,143476.0,Subasta Inversa,Ministerio de Educación,Departamento de Adquisiciones,Chillán,Región del Maule,Patricia López,Especialista en Compras,patricia.lópez@gob.cl
1704-20-LR25,SUMINISTRO DE INSUMOS PARA PROCEDIMIENTOS AUTOMATIZADOS PARA ANÁLISIS INMUNOHEMATOLÓGICOS,5,2025-10-15T15:00:00,Activa,SUMINISTRO DE INSUMOS PARA PROCEDIMIENTOS AUTOMATIZADOS PARA ANÁLISIS INMUNOHEMATOLÓGICOS,3,Mixto,24038.0,Trato Directo,Fiscalía Nacional,Departamento de Adquisiciones,Santiago,Región de Tarapacá,Ana Rodríguez,Jefe de Compras,ana.rodríguez@gob.cl
1704-91-LP25,SERVICIOS DE HOGAR PROTEGIDO PARA PERSONAS CON DISCAPACIDAD DE CAUSA PSÍQUICA ÁREA QUILLOTA,5,2025-10-14T15:00:00,Activa,SERVICIOS DE HOGAR PROTEGIDO PARA PERSONAS CON DISCAPACIDAD DE CAUSA PSÍQUICA ÁREA QUILLOTA,3,Mixto,299308.0,Compra Agilizada,Ministerio de Salud,División de Compras,Las Condes,Región de Los Lagos,Roberto Martínez,Coordinador de Adquisiciones,roberto.martínez@municipalidad.cl
1704-98-LP25,ADQUISICIÓN DE INSUMOS DE TRAUMATOLOGÍA CLAVÍCULA DE BAJO PERFIL BLOQUEADAS,5,2025-10-21T15:00:00,Activa,ADQUISICIÓN DE INSUMOS DE TRAUMATOLOGÍA CLAVÍCULA DE BAJO PERFIL BLOQUEADAS,2,Privado,580369.0,Subasta Inversa,Ministerio de Salud,Departamento de Adquisiciones,Punta Arenas,Región de La Araucanía,Roberto Martínez,Jefe de Compras,roberto.martínez@gob.cl
1704-99-LP25,ADQUISICIÓN DE INSUMOS DE TRAUMATOLOGÍA PLACA BLOQUEADA POLIAXIAL HUMERO PROXIMAL,5,2025-10-21T15:00:00,Activa,ADQUISICIÓN DE INSUMOS DE TRAUMATOLOGÍA PLACA BLOQUEADA POLIAXIAL HUMERO PROXIMAL,3,Mixto,39065.0,Licitación Privada,Servicio de Impuestos Internos,División de Compras,Santiago,Región Metropolitana,Ana Rodríguez,Encargado de Licitaciones,ana.rodríguez@municipalidad.cl
1709-21-LE25,Insumos odontológicos para procedimientos clínicos,5,2025-10-06T19:52:00,Activa,Insumos odontológicos para procedimientos clínicos,2,Privado,39319.0,Compra Agilizada,Dirección del Trabajo,Sección de Licitaciones,Viña del Mar,Región de Atacama,Mónica Herrera,Supervisor de Contratos,mónica.herrera@municipalidad.cl
1723-34-LE25,Construccion de 24 soluciones habitaciones ,5,2025-10-10T15:34:00,Activa,Construccion de 24 soluciones habitaciones ,3,Mixto,173521.0,Licitación Pública,Dirección del Trabajo,Área de Contrataciones,Santiago,Región de Los Ríos,Isabel Sánchez,Administrador de Contratos,isabel.sánchez@gob.cl
1725-218-LP25,SERV. ESTUDIO CASOS BENCHMARK INTERNAC.DISEÑO INST,5,2025-10-06T15:00:00,Activa,SERV. ESTUDIO CASOS BENCHMARK INTERNAC.DISEÑO INST,3,Mixto,924457.0,Trato Directo,Instituto de Previsión Social,Unidad de Compras,Antofagasta,Región Aysén del General Carlos Ibáñez del Campo,Carlos Silva,Especialista en Compras,carlos.silva@gob.cl
1725-220-LQ25,PRODUCCIÓN ENCUENTRO ROCKODROMO INDUSTRIA 2025,5,2025-10-06T15:01:00,Activa,PRODUCCIÓN ENCUENTRO ROCKODROMO INDUSTRIA 2025,1,Público,315788.0,Convenio Marco,Municipalidad de Concepción,Unidad de Compras,Temuco,Región de Tarapacá,Juan Pérez,Supervisor de Contratos,juan.pérez@gobierno.cl
1725-224-LR25,ADQUISICIÓN LIBROS PARA BIBLIOTECAS DEL PAIS 2024,5,2025-10-17T12:00:00,Activa,ADQUISICIÓN LIBROS PARA BIBLIOTECAS DEL PAIS 2024,2,Privado,19343.0,Convenio Marco,Dirección del Trabajo,División de Compras,Providencia,Región del Biobío,Diego Morales,Supervisor de Contratos,diego.morales@municipalidad.cl
1725-225-LP25,SERV. PROD DEL ENCUENTRO NAC. ECOSISTEMAS CREATIVO,5,2025-10-07T12:00:00,Activa,SERV. PROD DEL ENCUENTRO NAC. ECOSISTEMAS CREATIVO,3,Mixto,310365.0,Compra Agilizada,Servicio Nacional de Salud,Departamento de Adquisiciones,Concepción,Región de La Araucanía,Carmen Díaz,Jefe de Compras,carmen.díaz@gob.cl
1725-226-LE25,SERVICIOS DE PROCESAMIENTO Y DIFUSIÓN DE DATOS,5,2025-10-06T15:01:00,Activa,SERVICIOS DE PROCESAMIENTO Y DIFUSIÓN DE DATOS,3,Mixto,636312.0,Licitación Privada,Municipalidad de Valparaíso,Sección de Licitaciones,Maipú,Región de Atacama,Carlos Silva,Analista de Compras,carlos.silva@municipalidad.cl
1725-228-LE25,GESTIÓN PROD.E IMPLEM. ACOMPAÑAMIENTO ACCIONA,5,2025-10-06T15:01:00,Activa,GESTIÓN PROD.E IMPLEM. ACOMPAÑAMIENTO ACCIONA,2,Privado,124097.0,Compra Agilizada,Municipalidad de Concepción,Departamento de Adquisiciones,Santiago,Región de Atacama,Isabel Sánchez,Supervisor de Contratos,isabel.sánchez@municipalidad.cl
1725-230-LE25,IMPRESIÓN DISTRIBUCIÓN ANTOLOGIA ZAMBRA Y MISTRAL,5,2025-10-06T15:01:00,Activa,IMPRESIÓN DISTRIBUCIÓN ANTOLOGIA ZAMBRA Y MISTRAL,2,Privado,1230273.0,Subasta Inversa,Gobierno Regional del Biobío,Área de Contrataciones,Ñuñoa,Región de Atacama,Ana Rodríguez,Analista de Compras,ana.rodríguez@gob.cl
1725-232-LE25,E1O2RT9 INICIATIVAS DE PROFESIONALIZACIÓN.,5,2025-10-06T15:01:00,Activa,E1O2RT9 INICIATIVAS DE PROFESIONALIZACIÓN.,2,Privado,3307.0,Trato Directo,Dirección del Trabajo,Área de Contrataciones,Talca,Región del Maule,Fernando Ramírez,Especialista en Compras,fernando.ramírez@gobierno.cl
1725-233-LE25,IMPLEMENTACIÓN DE UN PRODUCTO MÍNIMO VIABLE MVP,5,2025-10-06T15:01:00,Activa,IMPLEMENTACIÓN DE UN PRODUCTO MÍNIMO VIABLE MVP,2,Privado,585603.0,Trato Directo,Dirección del Trabajo,División de Compras,La Serena,Región del Biobío,María González,Administrador de Contratos,maría.gonzález@gobierno.cl
1725-234-LE25,CREACIÓN DE CONTENIDO AUDIOVISUAL UNIDAD PUBLICOS,5,2025-10-07T12:00:00,Activa,CREACIÓN DE CONTENIDO AUDIOVISUAL UNIDAD PUBLICOS,1,Público,298814.0,Subasta Inversa,Gobierno Regional de Valparaíso,Unidad de Compras,Temuco,Región de Magallanes y de la Antártica Chilena,Diego Morales,Coordinador de Adquisiciones,diego.morales@gob.cl
1725-235-LP25,PROD.ORGANIZACIÓN E IMPLEMENTAC. CAACI E IBERMEDIA,5,2025-10-16T12:00:00,Activa,PROD.ORGANIZACIÓN E IMPLEMENTAC. CAACI E IBERMEDIA,2,Privado,594682.0,Compra Agilizada,Servicio de Impuestos Internos,Departamento de Adquisiciones,Talca,Región de La Araucanía,Mónica Herrera,Supervisor de Contratos,mónica.herrera@gobierno.cl
1725-236-LE25,ALOJAMIENTO ALIMENTACION CONVENCION NAC COQUIMBO,5,2025-10-07T12:00:00,Activa,ALOJAMIENTO ALIMENTACION CONVENCION NAC COQUIMBO,3,Mixto,45904.0,Compra Agilizada,Servicio Nacional de Salud,Sección de Licitaciones,Antofagasta,Región del Libertador General Bernardo O'Higgins,Roberto Martínez,Analista de Compras,roberto.martínez@gob.cl
1725-237-LE25,PROD.INTEGRAL REALIZACIÓN XIX CONVENCION CULTURA,5,2025-10-07T12:00:00,Activa,PROD.INTEGRAL REALIZACIÓN XIX CONVENCION CULTURA,2,Privado,174061.0,Subasta Inversa,Gobierno Regional de Valparaíso,División de Compras,Las Condes,Región de Coquimbo,Diego Morales,Analista de Compras,diego.morales@gobierno.cl
1725-239-LE25,PRODUCCIÓN - CAPACITACIÓN PATRIMONIO BIBLIOGRÁFICO,5,2025-10-10T12:00:00,Activa,PRODUCCIÓN - CAPACITACIÓN PATRIMONIO BIBLIOGRÁFICO,1,Público,530496.0,Trato Directo,Servicio Nacional del Consumidor,Unidad de Compras,Ñuñoa,Región Aysén del General Carlos Ibáñez del Campo,Fernando Ramírez,Analista de Compras,fernando.ramírez@gobierno.cl
1725-240-LE25,MES DE LA MUSICA CHILENA 2025,5,2025-10-13T15:01:00,Activa,MES DE LA MUSICA CHILENA 2025,3,Mixto,215002.0,Subasta Inversa,Ministerio de Salud,Departamento de Adquisiciones,Providencia,Región de Antofagasta,Mónica Herrera,Administrador de Contratos,mónica.herrera@gob.cl
1725-241-LP25,PROVISIÓN ESTRUCT. Y EQUIP.TECNICO ROCKODROMO 2025,5,2025-10-22T12:00:00,Activa,PROVISIÓN ESTRUCT. Y EQUIP.TECNICO ROCKODROMO 2025,3,Mixto,301399.0,Licitación Pública,Servicio Nacional de Salud,Unidad de Compras,Concepción,Región del Maule,Juan Pérez,Especialista en Compras,juan.pérez@gob.cl
1725-242-LP25,PRE Y PRODUC FESTIVAL INTERNACIONAL DEL COMIC 2026,5,2025-10-24T12:00:00,Activa,PRE Y PRODUC FESTIVAL INTERNACIONAL DEL COMIC 2026,3,Mixto,12761.0,Compra Agilizada,Dirección del Trabajo,Departamento de Adquisiciones,Las Condes,Región de Magallanes y de la Antártica Chilena,Isabel Sánchez,Administrador de Contratos,isabel.sánchez@gob.cl
1735-21-LP25,Const. hitos de acceso LLico Rumena y Pta Lavapie,5,2025-10-24T15:30:00,Activa,Const. hitos de acceso LLico Rumena y Pta Lavapie,2,Privado,44019.0,Licitación Pública,Ministerio de Obras Públicas,Departamento de Adquisiciones,Concepción,Región de Tarapacá,Diego Morales,Analista de Compras,diego.morales@gobierno.cl
1735-22-LE25,Reposición Iluminación Plaza de Armas de Arauco.,5,2025-10-14T15:30:00,Activa,Reposición Iluminación Plaza de Armas de Arauco.,1,Público,187963.0,Convenio Marco,Municipalidad de Santiago,Departamento de Adquisiciones,Viña del Mar,Región Metropolitana,María González,Administrador de Contratos,maría.gonzález@gobierno.cl
1735-25-LE25,Bacheo Varios  Sectores de la Comuna de  Arauco.,5,2025-10-16T15:30:00,Activa,Bacheo Varios  Sectores de la Comuna de  Arauco.,3,Mixto,2431989.0,Convenio Marco,Servicio de Impuestos Internos,Área de Contrataciones,Ñuñoa,Región de Valparaíso,Diego Morales,Especialista en Compras,diego.morales@municipalidad.cl
1736-110-LE25,SERVICIO DE 05 CAPACITACIONES PARA DISAM,5,2025-10-06T15:30:00,Activa,SERVICIO DE 05 CAPACITACIONES PARA DISAM,1,Público,1093874.0,Licitación Pública,Municipalidad de Concepción,Sección de Licitaciones,Talca,Región de Coquimbo,Carmen Díaz,Encargado de Licitaciones,carmen.díaz@gob.cl
1736-111-LE25,ADQUISICION DE KIT DE CAMAS Y CAMAROTES,5,2025-10-06T15:30:00,Activa,ADQUISICION DE KIT DE CAMAS Y CAMAROTES,3,Mixto,450657.0,Licitación Pública,Servicio Nacional del Consumidor,Unidad de Compras,Providencia,Región de Tarapacá,Diego Morales,Administrador de Contratos,diego.morales@municipalidad.cl
1736-112-L125,Mantención de Equipos de OTORRINOLOGIA,5,2025-10-06T15:30:00,Activa,Mantención de Equipos de OTORRINOLOGIA,3,Mixto,609142.0,Subasta Inversa,Servicio Nacional del Consumidor,Unidad de Compras,Santiago,Región de Coquimbo,Juan Pérez,Jefe de Compras,juan.pérez@gobierno.cl
1736-113-LE25,ADQUISICIÓN DE 30 LICENCIAS MICROSOFT OFFICE 365 BUSINESS STANDARD,5,2025-10-06T15:30:00,Activa,ADQUISICIÓN DE 30 LICENCIAS MICROSOFT OFFICE 365 BUSINESS STANDARD,2,Privado,257757.0,Compra Agilizada,Servicio Nacional de Salud,Unidad de Compras,Providencia,Región de La Araucanía,Luis Fernández,Analista de Compras,luis.fernández@gobierno.cl
1736-114-L125,ADQUISICIÓN DE INSUMOS MÉDICOS,5,2025-10-06T15:30:00,Activa,ADQUISICIÓN DE INSUMOS MÉDICOS,3,Mixto,37805.0,Compra Agilizada,Superintendencia de Educación,División de Compras,Temuco,Región de Antofagasta,Ana Rodríguez,Encargado de Licitaciones,ana.rodríguez@gobierno.cl
1736-115-LE25,Servicio de alimentación y recinto,5,2025-10-09T15:30:00,Activa,Servicio de alimentación y recinto,1,Público,735012.0,Convenio Marco,Gobierno Regional del Biobío,División de Compras,Providencia,Región Aysén del General Carlos Ibáñez del Campo,Diego Morales,Administrador de Contratos,diego.morales@municipalidad.cl
1736-116-LE25,ALIMENTACIÓN,5,2025-10-09T15:30:00,Activa,ALIMENTACIÓN,3,Mixto,135408.0,Subasta Inversa,Superintendencia de Educación,Sección de Licitaciones,Punta Arenas,Región de Valparaíso,Carlos Silva,Supervisor de Contratos,carlos.silva@municipalidad.cl
1736-117-LE25,ADQUISICION DE “MATERIAL DIDACTICO DIDECO”.,5,2025-10-13T15:30:00,Activa,ADQUISICION DE “MATERIAL DIDACTICO DIDECO”.,1,Público,21576.0,Convenio Marco,Servicio de Impuestos Internos,Área de Contrataciones,Antofagasta,Región Aysén del General Carlos Ibáñez del Campo,Roberto Martínez,Coordinador de Adquisiciones,roberto.martínez@gobierno.cl
1739-1-LP25,SERVICIOS DE DEFENSA PENAL PENITENCIARIA OHIGGINS,5,2025-10-27T16:00:00,Activa,SERVICIOS DE DEFENSA PENAL PENITENCIARIA OHIGGINS,3,Mixto,28116.0,Trato Directo,Superintendencia de Educación,División de Compras,Rancagua,Región Aysén del General Carlos Ibáñez del Campo,Luis Fernández,Encargado de Licitaciones,luis.fernández@gobierno.cl
1739-2-LP25,SERVICIOS DE DEFENSA PENAL  OHIGGINS,5,2025-10-27T16:00:00,Activa,SERVICIOS DE DEFENSA PENAL  OHIGGINS,3,Mixto,84110.0,Licitación Privada,Servicio de Impuestos Internos,Sección de Licitaciones,Temuco,Región de Coquimbo,Ana Rodríguez,Jefe de Compras,ana.rodríguez@municipalidad.cl
1740-3-LR25,SERVICIO DEFENSA PENAL DG - REGION DE LOS LAGOS   ,5,2025-10-27T16:00:00,Activa,SERVICIO DEFENSA PENAL DG - REGION DE LOS LAGOS   ,3,Mixto,3105082.0,Licitación Privada,Ministerio de Educación,División de Compras,Talca,Región Aysén del General Carlos Ibáñez del Campo,Isabel Sánchez,Coordinador de Adquisiciones,isabel.sánchez@gobierno.cl
1740-4-LE25,SERVICIO DEFENSA PENAL D.I. - REGION DE LOS LAGOS,5,2025-10-27T16:00:00,Activa,SERVICIO DEFENSA PENAL D.I. - REGION DE LOS LAGOS,1,Público,219688.0,Licitación Privada,Servicio de Impuestos Internos,Área de Contrataciones,Temuco,Región de Magallanes y de la Antártica Chilena,Carmen Díaz,Coordinador de Adquisiciones,carmen.díaz@municipalidad.cl
1743-51-LE25,MANTENCIONES REPUESTOS  Y REPARACIONES VEHICULOS,5,2025-10-08T09:00:00,Activa,MANTENCIONES REPUESTOS  Y REPARACIONES VEHICULOS,1,Público,56637.0,Licitación Privada,Servicio de Impuestos Internos,División de Compras,La Serena,Región de La Araucanía,Carlos Silva,Jefe de Compras,carlos.silva@gob.cl
1743-52-LQ25,Show artístico Vigésima Fiesta del Cordero 2025,5,2025-10-13T19:30:00,Activa,Show artístico Vigésima Fiesta del Cordero 2025,1,Público,106768.0,Licitación Privada,Dirección del Trabajo,División de Compras,Viña del Mar,Región del Libertador General Bernardo O'Higgins,María González,Administrador de Contratos,maría.gonzález@municipalidad.cl
1743-53-L125,Concesión BAR Fiesta del Cordero 2025,5,2025-10-09T17:00:00,Activa,Concesión BAR Fiesta del Cordero 2025,3,Mixto,31043.0,Licitación Privada,Ministerio de Salud,Área de Contrataciones,Ñuñoa,Región del Biobío,Juan Pérez,Especialista en Compras,juan.pérez@municipalidad.cl
1743-55-LE25,Alarmas Comunitarias para un Litueche más seguro,5,2025-10-13T16:30:00,Activa,Alarmas Comunitarias para un Litueche más seguro,1,Público,15662.0,Trato Directo,Municipalidad de Concepción,División de Compras,Rancagua,Región de Tarapacá,Luis Fernández,Supervisor de Contratos,luis.fernández@municipalidad.cl
1746-36-L125,SERVICIO PROFESIONAL DE PSICOLOGO  PARA REALIZAR EVALUACIONES PSICOLABORALES,5,2025-10-07T16:00:00,Activa,SERVICIO PROFESIONAL DE PSICOLOGO  PARA REALIZAR EVALUACIONES PSICOLABORALES,3,Mixto,13741.0,Licitación Privada,Municipalidad de Concepción,Área de Contrataciones,Valparaíso,Región Aysén del General Carlos Ibáñez del Campo,Carmen Díaz,Analista de Compras,carmen.díaz@gobierno.cl
1754-18-LP25,CONTRATO DE SUMINISTRO DE SERVICIOS DE MANTENCIÓN PREVENTIVA Y CORRECTIVA DE VEHÍCULOS NEUMÁTICOS Y CAMBIO DE ACEITES Y FILTROS,5,2025-10-22T18:51:00,Activa,CONTRATO DE SUMINISTRO DE SERVICIOS DE MANTENCIÓN PREVENTIVA Y CORRECTIVA DE VEHÍCULOS NEUMÁTICOS Y CAMBIO DE ACEITES Y FILTROS,3,Mixto,425290.0,Convenio Marco,Ministerio de Educación,División de Compras,Maipú,Región de La Araucanía,Isabel Sánchez,Encargado de Licitaciones,isabel.sánchez@municipalidad.cl
1754-22-LE25,ORTODONCIA PREVENTIVA E INTERCEPTIVA EN APS,5,2025-10-06T15:01:00,Activa,ORTODONCIA PREVENTIVA E INTERCEPTIVA EN APS,1,Público,58462.0,Licitación Pública,Ministerio de Salud,Área de Contrataciones,Punta Arenas,Región de Los Ríos,Fernando Ramírez,Coordinador de Adquisiciones,fernando.ramírez@gobierno.cl
1758-2-LE25,FORTALECIMIENTO DE COMPETENCIAS LINGÜÍSTICAS,5,2025-10-09T12:30:00,Activa,FORTALECIMIENTO DE COMPETENCIAS LINGÜÍSTICAS,2,Privado,196061.0,Licitación Pública,Servicio Nacional de Salud,Sección de Licitaciones,Maipú,Región de Coquimbo,Ana Rodríguez,Analista de Compras,ana.rodríguez@gobierno.cl
1758-3-LE25,PRODUCCIÓN II CONGRESO PEDAGÓGICO,5,2025-10-13T15:30:00,Activa,PRODUCCIÓN II CONGRESO PEDAGÓGICO,3,Mixto,229109.0,Licitación Privada,Dirección del Trabajo,Departamento de Adquisiciones,Viña del Mar,Región del Maule,Roberto Martínez,Analista de Compras,roberto.martínez@gob.cl
1774-19-CO25,confección trajes térmicos y primeras capas,5,2025-10-14T17:24:00,Activa,confección trajes térmicos y primeras capas,3,Mixto,2366300.0,Licitación Privada,Servicio Nacional del Consumidor,Departamento de Adquisiciones,Temuco,Región Aysén del General Carlos Ibáñez del Campo,María González,Administrador de Contratos,maría.gonzález@municipalidad.cl
